Package,File,"Number of errors"
object-is,auto.ts,0
object-is,implementation.ts,1
object-is,index.ts,0
object-is,polyfill.ts,0
object-is,shim.ts,0
object.assign,auto.ts,0
object.assign,browserShim.ts,2
object.assign,hasSymbols.ts,1
object.assign,implementation.ts,0
object.assign,index.ts,1
object.assign,polyfill.ts,1
object.assign,shim.ts,0
object.entries,auto.ts,0
object.entries,implementation.ts,1
object.entries,index.ts,0
object.entries,polyfill.ts,0
object.entries,shim.ts,0
object.values,auto.ts,0
object.values,implementation.ts,1
object.values,index.ts,0
object.values,polyfill.ts,0
object.values,shim.ts,0
regenerate-unicode-properties,Binary_Property/ASCII.ts,0
regenerate-unicode-properties,Binary_Property/ASCII_Hex_Digit.ts,0
regenerate-unicode-properties,Binary_Property/Alphabetic.ts,0
regenerate-unicode-properties,Binary_Property/Any.ts,0
regenerate-unicode-properties,Binary_Property/Assigned.ts,0
regenerate-unicode-properties,Binary_Property/Bidi_Control.ts,0
regenerate-unicode-properties,Binary_Property/Bidi_Mirrored.ts,0
regenerate-unicode-properties,Binary_Property/Case_Ignorable.ts,0
regenerate-unicode-properties,Binary_Property/Cased.ts,0
regenerate-unicode-properties,Binary_Property/Changes_When_Casefolded.ts,0
regenerate-unicode-properties,Binary_Property/Changes_When_Casemapped.ts,0
regenerate-unicode-properties,Binary_Property/Changes_When_Lowercased.ts,0
regenerate-unicode-properties,Binary_Property/Changes_When_NFKC_Casefolded.ts,0
regenerate-unicode-properties,Binary_Property/Changes_When_Titlecased.ts,0
regenerate-unicode-properties,Binary_Property/Changes_When_Uppercased.ts,0
regenerate-unicode-properties,Binary_Property/Dash.ts,0
regenerate-unicode-properties,Binary_Property/Default_Ignorable_Code_Point.ts,0
regenerate-unicode-properties,Binary_Property/Deprecated.ts,0
regenerate-unicode-properties,Binary_Property/Diacritic.ts,0
regenerate-unicode-properties,Binary_Property/Emoji.ts,0
regenerate-unicode-properties,Binary_Property/Emoji_Component.ts,0
regenerate-unicode-properties,Binary_Property/Emoji_Modifier.ts,0
regenerate-unicode-properties,Binary_Property/Emoji_Modifier_Base.ts,0
regenerate-unicode-properties,Binary_Property/Emoji_Presentation.ts,0
regenerate-unicode-properties,Binary_Property/Extended_Pictographic.ts,0
regenerate-unicode-properties,Binary_Property/Extender.ts,0
regenerate-unicode-properties,Binary_Property/Grapheme_Base.ts,0
regenerate-unicode-properties,Binary_Property/Grapheme_Extend.ts,0
regenerate-unicode-properties,Binary_Property/Hex_Digit.ts,0
regenerate-unicode-properties,Binary_Property/IDS_Binary_Operator.ts,0
regenerate-unicode-properties,Binary_Property/IDS_Trinary_Operator.ts,0
regenerate-unicode-properties,Binary_Property/ID_Continue.ts,0
regenerate-unicode-properties,Binary_Property/ID_Start.ts,0
regenerate-unicode-properties,Binary_Property/Ideographic.ts,0
regenerate-unicode-properties,Binary_Property/Join_Control.ts,0
regenerate-unicode-properties,Binary_Property/Logical_Order_Exception.ts,0
regenerate-unicode-properties,Binary_Property/Lowercase.ts,0
regenerate-unicode-properties,Binary_Property/Math.ts,0
regenerate-unicode-properties,Binary_Property/Noncharacter_Code_Point.ts,0
regenerate-unicode-properties,Binary_Property/Pattern_Syntax.ts,0
regenerate-unicode-properties,Binary_Property/Pattern_White_Space.ts,0
regenerate-unicode-properties,Binary_Property/Quotation_Mark.ts,0
regenerate-unicode-properties,Binary_Property/Radical.ts,0
regenerate-unicode-properties,Binary_Property/Regional_Indicator.ts,0
regenerate-unicode-properties,Binary_Property/Sentence_Terminal.ts,0
regenerate-unicode-properties,Binary_Property/Soft_Dotted.ts,0
regenerate-unicode-properties,Binary_Property/Terminal_Punctuation.ts,0
regenerate-unicode-properties,Binary_Property/Unified_Ideograph.ts,0
regenerate-unicode-properties,Binary_Property/Uppercase.ts,0
regenerate-unicode-properties,Binary_Property/Variation_Selector.ts,0
regenerate-unicode-properties,Binary_Property/White_Space.ts,0
regenerate-unicode-properties,Binary_Property/XID_Continue.ts,0
regenerate-unicode-properties,Binary_Property/XID_Start.ts,0
regenerate-unicode-properties,General_Category/Cased_Letter.ts,0
regenerate-unicode-properties,General_Category/Close_Punctuation.ts,0
regenerate-unicode-properties,General_Category/Connector_Punctuation.ts,0
regenerate-unicode-properties,General_Category/Control.ts,0
regenerate-unicode-properties,General_Category/Currency_Symbol.ts,0
regenerate-unicode-properties,General_Category/Dash_Punctuation.ts,0
regenerate-unicode-properties,General_Category/Decimal_Number.ts,0
regenerate-unicode-properties,General_Category/Enclosing_Mark.ts,0
regenerate-unicode-properties,General_Category/Final_Punctuation.ts,0
regenerate-unicode-properties,General_Category/Format.ts,0
regenerate-unicode-properties,General_Category/Initial_Punctuation.ts,0
regenerate-unicode-properties,General_Category/Letter.ts,0
regenerate-unicode-properties,General_Category/Letter_Number.ts,0
regenerate-unicode-properties,General_Category/Line_Separator.ts,0
regenerate-unicode-properties,General_Category/Lowercase_Letter.ts,0
regenerate-unicode-properties,General_Category/Mark.ts,0
regenerate-unicode-properties,General_Category/Math_Symbol.ts,0
regenerate-unicode-properties,General_Category/Modifier_Letter.ts,0
regenerate-unicode-properties,General_Category/Modifier_Symbol.ts,0
regenerate-unicode-properties,General_Category/Nonspacing_Mark.ts,0
regenerate-unicode-properties,General_Category/Number.ts,0
regenerate-unicode-properties,General_Category/Open_Punctuation.ts,0
regenerate-unicode-properties,General_Category/Other.ts,0
regenerate-unicode-properties,General_Category/Other_Letter.ts,0
regenerate-unicode-properties,General_Category/Other_Number.ts,0
regenerate-unicode-properties,General_Category/Other_Punctuation.ts,0
regenerate-unicode-properties,General_Category/Other_Symbol.ts,0
regenerate-unicode-properties,General_Category/Paragraph_Separator.ts,0
regenerate-unicode-properties,General_Category/Private_Use.ts,0
regenerate-unicode-properties,General_Category/Punctuation.ts,0
regenerate-unicode-properties,General_Category/Separator.ts,0
regenerate-unicode-properties,General_Category/Space_Separator.ts,0
regenerate-unicode-properties,General_Category/Spacing_Mark.ts,0
regenerate-unicode-properties,General_Category/Surrogate.ts,0
regenerate-unicode-properties,General_Category/Symbol.ts,0
regenerate-unicode-properties,General_Category/Titlecase_Letter.ts,0
regenerate-unicode-properties,General_Category/Unassigned.ts,0
regenerate-unicode-properties,General_Category/Uppercase_Letter.ts,0
regenerate-unicode-properties,Property_of_Strings/Basic_Emoji.ts,0
regenerate-unicode-properties,Property_of_Strings/Emoji_Keycap_Sequence.ts,0
regenerate-unicode-properties,Property_of_Strings/RGI_Emoji.ts,0
regenerate-unicode-properties,Property_of_Strings/RGI_Emoji_Flag_Sequence.ts,0
regenerate-unicode-properties,Property_of_Strings/RGI_Emoji_Modifier_Sequence.ts,0
regenerate-unicode-properties,Property_of_Strings/RGI_Emoji_Tag_Sequence.ts,0
regenerate-unicode-properties,Property_of_Strings/RGI_Emoji_ZWJ_Sequence.ts,0
regenerate-unicode-properties,Script/Adlam.ts,0
regenerate-unicode-properties,Script/Ahom.ts,0
regenerate-unicode-properties,Script/Anatolian_Hieroglyphs.ts,0
regenerate-unicode-properties,Script/Arabic.ts,0
regenerate-unicode-properties,Script/Armenian.ts,0
regenerate-unicode-properties,Script/Avestan.ts,0
regenerate-unicode-properties,Script/Balinese.ts,0
regenerate-unicode-properties,Script/Bamum.ts,0
regenerate-unicode-properties,Script/Bassa_Vah.ts,0
regenerate-unicode-properties,Script/Batak.ts,0
regenerate-unicode-properties,Script/Bengali.ts,0
regenerate-unicode-properties,Script/Bhaiksuki.ts,0
regenerate-unicode-properties,Script/Bopomofo.ts,0
regenerate-unicode-properties,Script/Brahmi.ts,0
regenerate-unicode-properties,Script/Braille.ts,0
regenerate-unicode-properties,Script/Buginese.ts,0
regenerate-unicode-properties,Script/Buhid.ts,0
regenerate-unicode-properties,Script/Canadian_Aboriginal.ts,0
regenerate-unicode-properties,Script/Carian.ts,0
regenerate-unicode-properties,Script/Caucasian_Albanian.ts,0
regenerate-unicode-properties,Script/Chakma.ts,0
regenerate-unicode-properties,Script/Cham.ts,0
regenerate-unicode-properties,Script/Cherokee.ts,0
regenerate-unicode-properties,Script/Chorasmian.ts,0
regenerate-unicode-properties,Script/Common.ts,0
regenerate-unicode-properties,Script/Coptic.ts,0
regenerate-unicode-properties,Script/Cuneiform.ts,0
regenerate-unicode-properties,Script/Cypriot.ts,0
regenerate-unicode-properties,Script/Cypro_Minoan.ts,0
regenerate-unicode-properties,Script/Cyrillic.ts,0
regenerate-unicode-properties,Script/Deseret.ts,0
regenerate-unicode-properties,Script/Devanagari.ts,0
regenerate-unicode-properties,Script/Dives_Akuru.ts,0
regenerate-unicode-properties,Script/Dogra.ts,0
regenerate-unicode-properties,Script/Duployan.ts,0
regenerate-unicode-properties,Script/Egyptian_Hieroglyphs.ts,0
regenerate-unicode-properties,Script/Elbasan.ts,0
regenerate-unicode-properties,Script/Elymaic.ts,0
regenerate-unicode-properties,Script/Ethiopic.ts,0
regenerate-unicode-properties,Script/Georgian.ts,0
regenerate-unicode-properties,Script/Glagolitic.ts,0
regenerate-unicode-properties,Script/Gothic.ts,0
regenerate-unicode-properties,Script/Grantha.ts,0
regenerate-unicode-properties,Script/Greek.ts,0
regenerate-unicode-properties,Script/Gujarati.ts,0
regenerate-unicode-properties,Script/Gunjala_Gondi.ts,0
regenerate-unicode-properties,Script/Gurmukhi.ts,0
regenerate-unicode-properties,Script/Han.ts,0
regenerate-unicode-properties,Script/Hangul.ts,0
regenerate-unicode-properties,Script/Hanifi_Rohingya.ts,0
regenerate-unicode-properties,Script/Hanunoo.ts,0
regenerate-unicode-properties,Script/Hatran.ts,0
regenerate-unicode-properties,Script/Hebrew.ts,0
regenerate-unicode-properties,Script/Hiragana.ts,0
regenerate-unicode-properties,Script/Imperial_Aramaic.ts,0
regenerate-unicode-properties,Script/Inherited.ts,0
regenerate-unicode-properties,Script/Inscriptional_Pahlavi.ts,0
regenerate-unicode-properties,Script/Inscriptional_Parthian.ts,0
regenerate-unicode-properties,Script/Javanese.ts,0
regenerate-unicode-properties,Script/Kaithi.ts,0
regenerate-unicode-properties,Script/Kannada.ts,0
regenerate-unicode-properties,Script/Katakana.ts,0
regenerate-unicode-properties,Script/Kayah_Li.ts,0
regenerate-unicode-properties,Script/Kharoshthi.ts,0
regenerate-unicode-properties,Script/Khitan_Small_Script.ts,0
regenerate-unicode-properties,Script/Khmer.ts,0
regenerate-unicode-properties,Script/Khojki.ts,0
regenerate-unicode-properties,Script/Khudawadi.ts,0
regenerate-unicode-properties,Script/Lao.ts,0
regenerate-unicode-properties,Script/Latin.ts,0
regenerate-unicode-properties,Script/Lepcha.ts,0
regenerate-unicode-properties,Script/Limbu.ts,0
regenerate-unicode-properties,Script/Linear_A.ts,0
regenerate-unicode-properties,Script/Linear_B.ts,0
regenerate-unicode-properties,Script/Lisu.ts,0
regenerate-unicode-properties,Script/Lycian.ts,0
regenerate-unicode-properties,Script/Lydian.ts,0
regenerate-unicode-properties,Script/Mahajani.ts,0
regenerate-unicode-properties,Script/Makasar.ts,0
regenerate-unicode-properties,Script/Malayalam.ts,0
regenerate-unicode-properties,Script/Mandaic.ts,0
regenerate-unicode-properties,Script/Manichaean.ts,0
regenerate-unicode-properties,Script/Marchen.ts,0
regenerate-unicode-properties,Script/Masaram_Gondi.ts,0
regenerate-unicode-properties,Script/Medefaidrin.ts,0
regenerate-unicode-properties,Script/Meetei_Mayek.ts,0
regenerate-unicode-properties,Script/Mende_Kikakui.ts,0
regenerate-unicode-properties,Script/Meroitic_Cursive.ts,0
regenerate-unicode-properties,Script/Meroitic_Hieroglyphs.ts,0
regenerate-unicode-properties,Script/Miao.ts,0
regenerate-unicode-properties,Script/Modi.ts,0
regenerate-unicode-properties,Script/Mongolian.ts,0
regenerate-unicode-properties,Script/Mro.ts,0
regenerate-unicode-properties,Script/Multani.ts,0
regenerate-unicode-properties,Script/Myanmar.ts,0
regenerate-unicode-properties,Script/Nabataean.ts,0
regenerate-unicode-properties,Script/Nandinagari.ts,0
regenerate-unicode-properties,Script/New_Tai_Lue.ts,0
regenerate-unicode-properties,Script/Newa.ts,0
regenerate-unicode-properties,Script/Nko.ts,0
regenerate-unicode-properties,Script/Nushu.ts,0
regenerate-unicode-properties,Script/Nyiakeng_Puachue_Hmong.ts,0
regenerate-unicode-properties,Script/Ogham.ts,0
regenerate-unicode-properties,Script/Ol_Chiki.ts,0
regenerate-unicode-properties,Script/Old_Hungarian.ts,0
regenerate-unicode-properties,Script/Old_Italic.ts,0
regenerate-unicode-properties,Script/Old_North_Arabian.ts,0
regenerate-unicode-properties,Script/Old_Permic.ts,0
regenerate-unicode-properties,Script/Old_Persian.ts,0
regenerate-unicode-properties,Script/Old_Sogdian.ts,0
regenerate-unicode-properties,Script/Old_South_Arabian.ts,0
regenerate-unicode-properties,Script/Old_Turkic.ts,0
regenerate-unicode-properties,Script/Old_Uyghur.ts,0
regenerate-unicode-properties,Script/Oriya.ts,0
regenerate-unicode-properties,Script/Osage.ts,0
regenerate-unicode-properties,Script/Osmanya.ts,0
regenerate-unicode-properties,Script/Pahawh_Hmong.ts,0
regenerate-unicode-properties,Script/Palmyrene.ts,0
regenerate-unicode-properties,Script/Pau_Cin_Hau.ts,0
regenerate-unicode-properties,Script/Phags_Pa.ts,0
regenerate-unicode-properties,Script/Phoenician.ts,0
regenerate-unicode-properties,Script/Psalter_Pahlavi.ts,0
regenerate-unicode-properties,Script/Rejang.ts,0
regenerate-unicode-properties,Script/Runic.ts,0
regenerate-unicode-properties,Script/Samaritan.ts,0
regenerate-unicode-properties,Script/Saurashtra.ts,0
regenerate-unicode-properties,Script/Sharada.ts,0
regenerate-unicode-properties,Script/Shavian.ts,0
regenerate-unicode-properties,Script/Siddham.ts,0
regenerate-unicode-properties,Script/SignWriting.ts,0
regenerate-unicode-properties,Script/Sinhala.ts,0
regenerate-unicode-properties,Script/Sogdian.ts,0
regenerate-unicode-properties,Script/Sora_Sompeng.ts,0
regenerate-unicode-properties,Script/Soyombo.ts,0
regenerate-unicode-properties,Script/Sundanese.ts,0
regenerate-unicode-properties,Script/Syloti_Nagri.ts,0
regenerate-unicode-properties,Script/Syriac.ts,0
regenerate-unicode-properties,Script/Tagalog.ts,0
regenerate-unicode-properties,Script/Tagbanwa.ts,0
regenerate-unicode-properties,Script/Tai_Le.ts,0
regenerate-unicode-properties,Script/Tai_Tham.ts,0
regenerate-unicode-properties,Script/Tai_Viet.ts,0
regenerate-unicode-properties,Script/Takri.ts,0
regenerate-unicode-properties,Script/Tamil.ts,0
regenerate-unicode-properties,Script/Tangsa.ts,0
regenerate-unicode-properties,Script/Tangut.ts,0
regenerate-unicode-properties,Script/Telugu.ts,0
regenerate-unicode-properties,Script/Thaana.ts,0
regenerate-unicode-properties,Script/Thai.ts,0
regenerate-unicode-properties,Script/Tibetan.ts,0
regenerate-unicode-properties,Script/Tifinagh.ts,0
regenerate-unicode-properties,Script/Tirhuta.ts,0
regenerate-unicode-properties,Script/Toto.ts,0
regenerate-unicode-properties,Script/Ugaritic.ts,0
regenerate-unicode-properties,Script/Vai.ts,0
regenerate-unicode-properties,Script/Vithkuqi.ts,0
regenerate-unicode-properties,Script/Wancho.ts,0
regenerate-unicode-properties,Script/Warang_Citi.ts,0
regenerate-unicode-properties,Script/Yezidi.ts,0
regenerate-unicode-properties,Script/Yi.ts,0
regenerate-unicode-properties,Script/Zanabazar_Square.ts,0
regenerate-unicode-properties,Script_Extensions/Adlam.ts,0
regenerate-unicode-properties,Script_Extensions/Ahom.ts,0
regenerate-unicode-properties,Script_Extensions/Anatolian_Hieroglyphs.ts,0
regenerate-unicode-properties,Script_Extensions/Arabic.ts,0
regenerate-unicode-properties,Script_Extensions/Armenian.ts,0
regenerate-unicode-properties,Script_Extensions/Avestan.ts,0
regenerate-unicode-properties,Script_Extensions/Balinese.ts,0
regenerate-unicode-properties,Script_Extensions/Bamum.ts,0
regenerate-unicode-properties,Script_Extensions/Bassa_Vah.ts,0
regenerate-unicode-properties,Script_Extensions/Batak.ts,0
regenerate-unicode-properties,Script_Extensions/Bengali.ts,0
regenerate-unicode-properties,Script_Extensions/Bhaiksuki.ts,0
regenerate-unicode-properties,Script_Extensions/Bopomofo.ts,0
regenerate-unicode-properties,Script_Extensions/Brahmi.ts,0
regenerate-unicode-properties,Script_Extensions/Braille.ts,0
regenerate-unicode-properties,Script_Extensions/Buginese.ts,0
regenerate-unicode-properties,Script_Extensions/Buhid.ts,0
regenerate-unicode-properties,Script_Extensions/Canadian_Aboriginal.ts,0
regenerate-unicode-properties,Script_Extensions/Carian.ts,0
regenerate-unicode-properties,Script_Extensions/Caucasian_Albanian.ts,0
regenerate-unicode-properties,Script_Extensions/Chakma.ts,0
regenerate-unicode-properties,Script_Extensions/Cham.ts,0
regenerate-unicode-properties,Script_Extensions/Cherokee.ts,0
regenerate-unicode-properties,Script_Extensions/Chorasmian.ts,0
regenerate-unicode-properties,Script_Extensions/Common.ts,0
regenerate-unicode-properties,Script_Extensions/Coptic.ts,0
regenerate-unicode-properties,Script_Extensions/Cuneiform.ts,0
regenerate-unicode-properties,Script_Extensions/Cypriot.ts,0
regenerate-unicode-properties,Script_Extensions/Cypro_Minoan.ts,0
regenerate-unicode-properties,Script_Extensions/Cyrillic.ts,0
regenerate-unicode-properties,Script_Extensions/Deseret.ts,0
regenerate-unicode-properties,Script_Extensions/Devanagari.ts,0
regenerate-unicode-properties,Script_Extensions/Dives_Akuru.ts,0
regenerate-unicode-properties,Script_Extensions/Dogra.ts,0
regenerate-unicode-properties,Script_Extensions/Duployan.ts,0
regenerate-unicode-properties,Script_Extensions/Egyptian_Hieroglyphs.ts,0
regenerate-unicode-properties,Script_Extensions/Elbasan.ts,0
regenerate-unicode-properties,Script_Extensions/Elymaic.ts,0
regenerate-unicode-properties,Script_Extensions/Ethiopic.ts,0
regenerate-unicode-properties,Script_Extensions/Georgian.ts,0
regenerate-unicode-properties,Script_Extensions/Glagolitic.ts,0
regenerate-unicode-properties,Script_Extensions/Gothic.ts,0
regenerate-unicode-properties,Script_Extensions/Grantha.ts,0
regenerate-unicode-properties,Script_Extensions/Greek.ts,0
regenerate-unicode-properties,Script_Extensions/Gujarati.ts,0
regenerate-unicode-properties,Script_Extensions/Gunjala_Gondi.ts,0
regenerate-unicode-properties,Script_Extensions/Gurmukhi.ts,0
regenerate-unicode-properties,Script_Extensions/Han.ts,0
regenerate-unicode-properties,Script_Extensions/Hangul.ts,0
regenerate-unicode-properties,Script_Extensions/Hanifi_Rohingya.ts,0
regenerate-unicode-properties,Script_Extensions/Hanunoo.ts,0
regenerate-unicode-properties,Script_Extensions/Hatran.ts,0
regenerate-unicode-properties,Script_Extensions/Hebrew.ts,0
regenerate-unicode-properties,Script_Extensions/Hiragana.ts,0
regenerate-unicode-properties,Script_Extensions/Imperial_Aramaic.ts,0
regenerate-unicode-properties,Script_Extensions/Inherited.ts,0
regenerate-unicode-properties,Script_Extensions/Inscriptional_Pahlavi.ts,0
regenerate-unicode-properties,Script_Extensions/Inscriptional_Parthian.ts,0
regenerate-unicode-properties,Script_Extensions/Javanese.ts,0
regenerate-unicode-properties,Script_Extensions/Kaithi.ts,0
regenerate-unicode-properties,Script_Extensions/Kannada.ts,0
regenerate-unicode-properties,Script_Extensions/Katakana.ts,0
regenerate-unicode-properties,Script_Extensions/Kayah_Li.ts,0
regenerate-unicode-properties,Script_Extensions/Kharoshthi.ts,0
regenerate-unicode-properties,Script_Extensions/Khitan_Small_Script.ts,0
regenerate-unicode-properties,Script_Extensions/Khmer.ts,0
regenerate-unicode-properties,Script_Extensions/Khojki.ts,0
regenerate-unicode-properties,Script_Extensions/Khudawadi.ts,0
regenerate-unicode-properties,Script_Extensions/Lao.ts,0
regenerate-unicode-properties,Script_Extensions/Latin.ts,0
regenerate-unicode-properties,Script_Extensions/Lepcha.ts,0
regenerate-unicode-properties,Script_Extensions/Limbu.ts,0
regenerate-unicode-properties,Script_Extensions/Linear_A.ts,0
regenerate-unicode-properties,Script_Extensions/Linear_B.ts,0
regenerate-unicode-properties,Script_Extensions/Lisu.ts,0
regenerate-unicode-properties,Script_Extensions/Lycian.ts,0
regenerate-unicode-properties,Script_Extensions/Lydian.ts,0
regenerate-unicode-properties,Script_Extensions/Mahajani.ts,0
regenerate-unicode-properties,Script_Extensions/Makasar.ts,0
regenerate-unicode-properties,Script_Extensions/Malayalam.ts,0
regenerate-unicode-properties,Script_Extensions/Mandaic.ts,0
regenerate-unicode-properties,Script_Extensions/Manichaean.ts,0
regenerate-unicode-properties,Script_Extensions/Marchen.ts,0
regenerate-unicode-properties,Script_Extensions/Masaram_Gondi.ts,0
regenerate-unicode-properties,Script_Extensions/Medefaidrin.ts,0
regenerate-unicode-properties,Script_Extensions/Meetei_Mayek.ts,0
regenerate-unicode-properties,Script_Extensions/Mende_Kikakui.ts,0
regenerate-unicode-properties,Script_Extensions/Meroitic_Cursive.ts,0
regenerate-unicode-properties,Script_Extensions/Meroitic_Hieroglyphs.ts,0
regenerate-unicode-properties,Script_Extensions/Miao.ts,0
regenerate-unicode-properties,Script_Extensions/Modi.ts,0
regenerate-unicode-properties,Script_Extensions/Mongolian.ts,0
regenerate-unicode-properties,Script_Extensions/Mro.ts,0
regenerate-unicode-properties,Script_Extensions/Multani.ts,0
regenerate-unicode-properties,Script_Extensions/Myanmar.ts,0
regenerate-unicode-properties,Script_Extensions/Nabataean.ts,0
regenerate-unicode-properties,Script_Extensions/Nandinagari.ts,0
regenerate-unicode-properties,Script_Extensions/New_Tai_Lue.ts,0
regenerate-unicode-properties,Script_Extensions/Newa.ts,0
regenerate-unicode-properties,Script_Extensions/Nko.ts,0
regenerate-unicode-properties,Script_Extensions/Nushu.ts,0
regenerate-unicode-properties,Script_Extensions/Nyiakeng_Puachue_Hmong.ts,0
regenerate-unicode-properties,Script_Extensions/Ogham.ts,0
regenerate-unicode-properties,Script_Extensions/Ol_Chiki.ts,0
regenerate-unicode-properties,Script_Extensions/Old_Hungarian.ts,0
regenerate-unicode-properties,Script_Extensions/Old_Italic.ts,0
regenerate-unicode-properties,Script_Extensions/Old_North_Arabian.ts,0
regenerate-unicode-properties,Script_Extensions/Old_Permic.ts,0
regenerate-unicode-properties,Script_Extensions/Old_Persian.ts,0
regenerate-unicode-properties,Script_Extensions/Old_Sogdian.ts,0
regenerate-unicode-properties,Script_Extensions/Old_South_Arabian.ts,0
regenerate-unicode-properties,Script_Extensions/Old_Turkic.ts,0
regenerate-unicode-properties,Script_Extensions/Old_Uyghur.ts,0
regenerate-unicode-properties,Script_Extensions/Oriya.ts,0
regenerate-unicode-properties,Script_Extensions/Osage.ts,0
regenerate-unicode-properties,Script_Extensions/Osmanya.ts,0
regenerate-unicode-properties,Script_Extensions/Pahawh_Hmong.ts,0
regenerate-unicode-properties,Script_Extensions/Palmyrene.ts,0
regenerate-unicode-properties,Script_Extensions/Pau_Cin_Hau.ts,0
regenerate-unicode-properties,Script_Extensions/Phags_Pa.ts,0
regenerate-unicode-properties,Script_Extensions/Phoenician.ts,0
regenerate-unicode-properties,Script_Extensions/Psalter_Pahlavi.ts,0
regenerate-unicode-properties,Script_Extensions/Rejang.ts,0
regenerate-unicode-properties,Script_Extensions/Runic.ts,0
regenerate-unicode-properties,Script_Extensions/Samaritan.ts,0
regenerate-unicode-properties,Script_Extensions/Saurashtra.ts,0
regenerate-unicode-properties,Script_Extensions/Sharada.ts,0
regenerate-unicode-properties,Script_Extensions/Shavian.ts,0
regenerate-unicode-properties,Script_Extensions/Siddham.ts,0
regenerate-unicode-properties,Script_Extensions/SignWriting.ts,0
regenerate-unicode-properties,Script_Extensions/Sinhala.ts,0
regenerate-unicode-properties,Script_Extensions/Sogdian.ts,0
regenerate-unicode-properties,Script_Extensions/Sora_Sompeng.ts,0
regenerate-unicode-properties,Script_Extensions/Soyombo.ts,0
regenerate-unicode-properties,Script_Extensions/Sundanese.ts,0
regenerate-unicode-properties,Script_Extensions/Syloti_Nagri.ts,0
regenerate-unicode-properties,Script_Extensions/Syriac.ts,0
regenerate-unicode-properties,Script_Extensions/Tagalog.ts,0
regenerate-unicode-properties,Script_Extensions/Tagbanwa.ts,0
regenerate-unicode-properties,Script_Extensions/Tai_Le.ts,0
regenerate-unicode-properties,Script_Extensions/Tai_Tham.ts,0
regenerate-unicode-properties,Script_Extensions/Tai_Viet.ts,0
regenerate-unicode-properties,Script_Extensions/Takri.ts,0
regenerate-unicode-properties,Script_Extensions/Tamil.ts,0
regenerate-unicode-properties,Script_Extensions/Tangsa.ts,0
regenerate-unicode-properties,Script_Extensions/Tangut.ts,0
regenerate-unicode-properties,Script_Extensions/Telugu.ts,0
regenerate-unicode-properties,Script_Extensions/Thaana.ts,0
regenerate-unicode-properties,Script_Extensions/Thai.ts,0
regenerate-unicode-properties,Script_Extensions/Tibetan.ts,0
regenerate-unicode-properties,Script_Extensions/Tifinagh.ts,0
regenerate-unicode-properties,Script_Extensions/Tirhuta.ts,0
regenerate-unicode-properties,Script_Extensions/Toto.ts,0
regenerate-unicode-properties,Script_Extensions/Ugaritic.ts,0
regenerate-unicode-properties,Script_Extensions/Vai.ts,0
regenerate-unicode-properties,Script_Extensions/Vithkuqi.ts,0
regenerate-unicode-properties,Script_Extensions/Wancho.ts,0
regenerate-unicode-properties,Script_Extensions/Warang_Citi.ts,0
regenerate-unicode-properties,Script_Extensions/Yezidi.ts,0
regenerate-unicode-properties,Script_Extensions/Yi.ts,0
